"numbers_id","release_date","production_budget","domestic_gross_revenue","worldwide_gross_revenue","year","imdb_id","production_budget_infAdj","domestic_gross_revenue_infAdj","worldwide_gross_revenue_infAdj","profit","profit_infAdj","roi","kim_id","mpaa","sex","violence","language","type","metacritic_rating","tmdb_rating","rt_rating","fa_rating","genres","genre_Action","genre_Adult","genre_Adventure","genre_Animation","genre_Biography","genre_Comedy","genre_Crime","genre_Documentary","genre_Drama","genre_Family","genre_Fantasy","genre_Film.Noir","genre_History","genre_Horror","genre_Music","genre_Musical","genre_Mystery","genre_News","genre_Romance","genre_Sci.Fi","genre_Sport","genre_Thriller","genre_War","genre_Western","genre_.N","genre__NULL","metacritic_rating_Zscore","tmdb_rating_Zscore","rt_rating_Zscore","fa_rating_Zscore","mean_Zscore","metacritic_rating_Norm","tmdb_rating_Norm","rt_rating_Norm","fa_rating_Norm","mean_Norm_score","tmdb_rating_x10","fa_rating_x10","years_since_first","release_season"
4466,"2008-12-12",7e+06,0,0,2008,"tt2179116",9879589.2810818,0,0,-7e+06,-9879589.2810818,-1,2765,"R",4,4,6,"Movie",61,7,76,6.2,"Adventure,Comedy,Drama",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38325123084761,0.716651990713134,0.826182906581873,0.675595021173304,0.65042028732898,64.9233252125152,76.3205571999798,62.2981157469717,75.0351098264455,69.644276996478,70,62,71,"holiday"
4471,"1993-09-24",6900000,7961889,7961889,1993,"tt0106677",14392864.9248882,16607883.032457,16607883.032457,1061889,2215018.10756878,0.153896956521739,1174,"R",3,3,7,"Movie",78,7.4,92,6.5,"Comedy",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36167743316918,1.20037463916722,1.40926088720663,0.956312259896965,1.23190630486,91.3350146927448,88.5003063128033,79.1806864064603,83.0542751108515,85.517570630715,74,65,56,"fall"
4478,"2021-01-29",6713933,0,0,2021,"tt6857376",7591846.87908,0,0,-6713933,-7591846.87908,-1,3757,"R",7,5,8,"Movie",53,8.1,72,6.6,"Drama",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077184629068421,2.04688927396187,0.680413411425684,1.04988467280485,0.925000682280995,46.9238334696285,97.9665521262067,58.5043741588156,85.3114430356403,72.1765506975728,81,66,84,"early_year"
4482,"2014-10-03",6500000,84273813,256857527,2014,"tt3322940",8165576.38882479,105868347.327544,322675347.348173,250357527,314509770.959348,38.5165426153846,195,"R",2,7,2,"Movie",37,5.7,28,4.5,"Horror,Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.998056348900484,-0.855446616762639,-0.923051035292393,-0.915135998260776,-0.922922499804073,15.9126017651965,19.6151972843896,19.9613055181696,18.0060119413128,18.3737791272671,57,45,77,"fall"
4488,"2019-10-25",6500000,25621766,42176201,2019,"tt10039344",7575014.4931422,29859269.0445997,49151589.8216428,35676201,41576575.3285006,5.48864630769231,1044,"PG-13",3,5,5,"Movie",31,6.3,26,4.6,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.34338324383751,-0.129862644081514,-0.995935782870487,-0.821563585352889,-0.822686314035599,8.95739548818146,44.8337549829209,18.1779946164199,20.5662660681221,23.1338527889111,63,46,82,"fall"
4489,"1993-04-02",6500000,24103594,24103594,1993,"tt0106223",13558495.9437352,50278227.9197602,50278227.9197602,17603594,36719731.9760249,2.70824523076923,34,"PG",0,5,2,"Movie",NA,6.2,73,5.3,"Adventure,Comedy,Drama",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-0.250793306195034,0.716855785214732,-0.166556694997679,NA,NA,40.0986958552712,59.3455585464334,43.3859435007751,NA,62,53,56,"early_year"
4490,"2017-10-05",6500000,21885107,61294644,2017,"tt4131800",7925905.52649585,26686044.6952697,74740855.019107,54794644,66814949.4926112,8.42994523076923,3484,"PG",1,3,1,"Movie",39,7.2,47,5.1,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.882947383921476,0.958513314940176,-0.230645933300496,-0.353701520813454,-0.127195380773812,18.8632350246945,83.1098009689373,36.1877523553163,36.1781291371701,43.5847293715295,72,51,80,"fall"
4491,"1999-04-09",6500000,16875273,28383441,1999,"tt0139239",11670589.7996942,30299136.7601316,50961768.7715112,21883441,39291178.971817,3.36668323076923,1935,"R",7,6,10,"Movie",72,6.8,91,6.4,"Comedy,Crime",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01635053823215,0.474790666486092,1.37281851341758,0.862739846989079,0.931674891281226,84.5268754848353,68.2531906874986,77.935733512786,80.585974065783,77.8254434377257,68,64,62,"early_year"
4492,"2006-04-07",6500000,13368437,18110152,2006,"tt0436331",9740122.75347825,20032341.1387909,27137708.2406384,11610152,17397585.4871602,1.78617723076923,1806,"R",7,3,7,"Movie",68,5.1,72,4.6,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.786132608274138,-1.58103058944377,0.680413411425684,-0.821563585352889,-0.234012038774208,78.4105098768521,5.6935521845687,58.5043741588156,20.5662660681221,40.7936755720896,51,46,69,"early_year"
4494,"1999-10-22",6500000,10155691,10155691,1999,"tt0200469",11670589.7996942,18234292.8912995,18234292.8912995,3655691,6563703.09160523,0.562414,390,"PG-13",1,6,5,"Movie",23,4.6,18,2.8,"Horror,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-1.80381910375354,-2.18568390001137,-1.28747477318286,-2.50586701769486,-1.94571119866066,3.562983500405,1.44193697951623,11.1961641991925,0.610757758291098,4.2029606093512,46,28,62,"fall"
4495,"2017-10-20",6500000,6423605,6468664,2017,"tt1230168",7925905.52649585,7832751.7491579,7887695.34563765,-31336,-38210.1808581967,-0.00482092307692308,4290,"PG-13",2,4,3,"Movie",47,6.9,40,5.6,"Biography,Drama",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.422511524005444,0.595721328599613,-0.485742549823826,0.114160543725982,-0.0495930503759189,33.6325845508441,72.4319296357409,29.9209286675639,54.5444735542711,47.632479102105,69,56,80,"fall"
4499,"2013-05-31",6500000,2274649,3027956,2013,"tt1869716",8284793.80410163,2899230.45257015,3859383.24736806,-3472044,-4425410.55673358,-0.534160615384615,1423,"PG-13",6,6,4,"Movie",68,6.5,76,6.1,"Crime,Drama,Thriller",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.786132608274138,0.111998680145529,0.826182906581873,0.582022608265417,0.576584200816739,78.4105098768521,54.4587773460634,62.2981157469717,71.9724273713081,66.7849575852988,65,61,76,"summer"
4501,"2009-11-13",6500000,1109660,1744952,2009,"tt0790712",8834653.63292864,1508224.88466394,2371699.46555171,-4755048,-6462954.16737693,-0.731545846153846,3262,"R",8,6,7,"Movie",77,6.8,90,6.4,"Drama,Romance,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.30412295067967,0.474790666486092,1.33637613962853,0.862739846989079,0.994507400945844,90.3904167571524,68.2531906874986,76.6403095558546,80.585974065783,78.9674727665722,68,64,72,"holiday"
4502,"2004-07-23",6500000,1029017,1038228,2004,"tt0359423",10340197.3009384,1636959.81631072,1651612.67128595,-5461772,-8688584.62965243,-0.840272615384615,2262,"R",8,5,5,"Movie",59,6.6,50,5.9,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.268142265868602,0.232929342259049,-0.121318811933354,0.394877782449643,0.193657644660985,60.5705093406584,59.2091863397114,38.8879542395693,65.3533456306306,56.0052488876424,66,59,67,"summer"
4508,"2007-10-10",6400000,871577,8902141,2007,"tt0421082",9290201.2119704,1265175.89089461,12922293.9230205,2502141,3632092.71105013,0.39095953125,1021,"R",6,4,10,"Movie",78,7.6,88,7.3,"Biography,Drama,Music",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.36167743316918,1.44223596339426,1.26349139205044,1.70489156316006,1.44307408794348,91.3350146927448,92.5382090844582,74.5205248990579,95.5892674914809,88.4957540419354,76,73,70,"fall"
4509,"2009-10-09",6400000,449865,4199874,2009,"tt1226271",8698735.88472974,611446.377934991,5708374.16799116,-2200126,-2990361.71673858,-0.3437696875,1124,"R",2,5,9,"Movie",81,7.3,92,6.9,"Biography,Drama,Sport",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.53434088063769,1.0794439770537,1.40926088720663,1.33060191152851,1.33841191410663,93.7527093246171,85.9805072284408,79.1806864064603,90.833998339783,87.4369753248253,73,69,72,"fall"
4516,"2019-08-09",6200000,20457158,23191551,2019,"tt4364194",7225398.43961256,23840502.8213077,27027128.4528379,16991551,19801730.0132254,2.74057274193548,3813,"PG-13",3,5,5,"Movie",70,7.4,95,6.4,"Adventure,Comedy,Drama",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901241573253145,1.20037463916722,1.51858800857377,0.862739846989079,1.1207360169958,81.6270054389315,88.5003063128033,82.6379542395693,80.585974065783,83.3378100142718,74,64,82,"summer"
4520,"1995-10-20",6100000,2108367,2108367,1995,"tt0113749",12045142.8617241,4163210.1180237,4163210.1180237,-3991633,-7881932.74370036,-0.654366065573771,3127,"R",5,2,8,"Movie",41,6.8,58,6.7,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.767838418942468,0.474790666486092,0.170220178379024,1.14345708571274,0.255157377908847,22.1291593283382,68.2531906874986,46.0296096904441,87.3575568694503,55.9423791439328,68,67,58,"fall"
4522,"1978-06-16",6e+06,181813770,387472317,1978,"tt0077631",28972981.3054845,877947826.548277,1871038032.80563,381472317,1842065051.50014,63.5787195,2011,"PG",3,2,3,"Movie",70,7.4,77,7.1,"Comedy,Musical,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.901241573253145,1.20037463916722,0.862625280370921,1.51774673734429,1.12049705753389,81.6270054389315,88.5003063128033,63.1477119784657,93.5460871536098,81.7052777209526,74,71,41,"summer"
4525,"2004-06-23",6e+06,119114517,221148959,2004,"tt0361596",9544797.5085585,189487324.182458,351803672.147251,215148959,342258874.638692,35.8581598333333,1575,"R",4,8,5,"Movie",67,7.1,82,7,"Documentary,Drama,War",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.728578125784634,0.837582652826655,1.04483714931616,1.4241743244364,1.00879306309096,76.6870118502098,79.8867430568596,68.1022880215343,92.2801992293276,79.2390605394828,71,70,67,"summer"
4526,"1969-10-24",6e+06,102308900,102311313,1969,"tt0064115",6e+06,102308900,102311313,96311313,96311313,16.0518855,758,"PG",4,5,3,"Movie",66,7.6,89,7.9,"Biography,Crime,Drama",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67102364329513,1.44223596339426,1.29993376583949,2.26632604060738,1.41987985328407,74.8897266122274,92.5382090844582,75.5804172274563,98.8284285910942,85.459195378809,76,79,32,"fall"
4528,"2018-05-09",6e+06,46840590,51485382,2018,"tt7137846",7162933.70471526,55919340.1432915,61464396.3379901,45485382,54301462.6332748,7.580897,686,"PG-13",2,7,5,"Movie",42,6,27,4.6,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.710283936452964,-0.492654630422077,-0.95949340908144,-0.821563585352889,-0.745998890327342,23.8764039547039,31.112832004005,19.0444145356662,20.5662660681221,23.6499791406243,60,46,81,"summer"
